mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time_ms
tadSyncid2id4.xml,smiTemplateid4.xml,smiTemplateid41,PASSED,10,10,4
smiTemplateid4.xml,tadSyncid2id4.xml,tadSyncid2id48,PASSED,10,10,29
tadSyncid2id4.xml,tadSyncid0id0.xml,tadSyncid0id02,PASSED,10,10,5
tadSyncid0id0.xml,tadSyncid2id4.xml,tadSyncid2id41,PASSED,10,10,26
tadSyncid2id4.xml,tadSyncid3id0.xml,tadSyncid3id03,PASSED,10,10,5
tadSyncid3id0.xml,tadSyncid2id4.xml,tadSyncid2id44,PASSED,10,10,28
tadSyncid2id4.xml,tmi4.xml,tmi410,PASSED,10,10,5
tmi4.xml,tadSyncid2id4.xml,tadSyncid2id48,PASSED,10,10,25
tadSyncid2id4.xml,tadSyncid0id3.xml,tadSyncid0id33,PASSED,10,10,5
tadSyncid0id3.xml,tadSyncid2id4.xml,tadSyncid2id49,PASSED,10,10,26
tadSyncid2id4.xml,tadSyncid0id4.xml,tadSyncid0id43,PASSED,10,10,5
tadSyncid0id4.xml,tadSyncid2id4.xml,tadSyncid2id410,PASSED,10,10,25
tadSyncid2id4.xml,tadSyncid3id2.xml,tadSyncid3id23,PASSED,10,10,6
tadSyncid3id2.xml,tadSyncid2id4.xml,tadSyncid2id49,PASSED,10,10,26
tadSyncid2id4.xml,tadSyncid5id0.xml,tadSyncid5id01,TIMEOUT,10,10,5
tadSyncid5id0.xml,tadSyncid2id4.xml,tadSyncid2id42,PASSED,10,10,5
tadSyncid2id4.xml,tadSyncid3id1.xml,tadSyncid3id110,PASSED,10,10,5
tadSyncid3id1.xml,tadSyncid2id4.xml,tadSyncid2id410,PASSED,10,10,26
tadSyncid2id4.xml,tadSyncid1id4.xml,tadSyncid1id48,PASSED,10,10,5
tadSyncid1id4.xml,tadSyncid2id4.xml,tadSyncid2id410,PASSED,10,10,26
tadSyncid2id4.xml,tadSyncid2id3.xml,tadSyncid2id31,PASSED,10,10,6
tadSyncid2id3.xml,tadSyncid2id4.xml,tadSyncid2id49,PASSED,10,10,5
