mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time
tadSyncid4id1.xml,tadSyncid1id5.xml,Template1,TIMEOUT,2,2,166
tadSyncid1id5.xml,tadSyncid4id1.xml,Template1,FAILED,2,1,9
tadSyncid2id0.xml,tadSyncid4id1.xml,Template1,TIMEOUT,4,4,477
tadSyncid4id1.xml,tadSyncid2id0.xml,Template4,TIMEOUT,4,4,166
tadSyncid4id1.xml,tmi12.xml,Template2,TIMEOUT,2,2,160
tmi12.xml,tadSyncid4id1.xml,Template3,FAILED,2,1,8
smiTemplateid1.xml,tadSyncid4id1.xml,Template2,FAILED,4,1,8
tmi10.xml,tadSyncid4id1.xml,Template1,FAILED,2,1,8
tadSyncid4id1.xml,tmi10.xml,Template2,TIMEOUT,2,2,163
tadSyncid3id3.xml,tadSyncid4id1.xml,Template1,FAILED,3,1,8
tadSyncid4id1.xml,tadSyncid3id3.xml,Template2,TIMEOUT,3,3,162
tadSyncid4id1.xml,tadSyncid0id5.xml,Template3,TIMEOUT,3,3,167
tadSyncid0id5.xml,tadSyncid4id1.xml,Template1,FAILED,3,2,12
tadSyncid4id1.xml,tadSyncid5id2.xml,Template3,FAILED,3,3,166
tadSyncid5id2.xml,tadSyncid4id1.xml,Template3,TIMEOUT,3,3,439
tmi11.xml,tadSyncid4id1.xml,Template1,FAILED,2,1,10
tadSyncid4id1.xml,tmi11.xml,Template2,TIMEOUT,2,2,176
ccn2.xml,tadSyncid3id4.xml,Template3,FAILED,2,2,9
tadSyncid3id4.xml,ccn2.xml,Template1,TIMEOUT,2,2,507
ccn2.xml,tadSyncid2id4.xml,Template3,FAILED,2,3,9
tadSyncid2id4.xml,ccn2.xml,Template2,TIMEOUT,2,2,160
smiTemplateid4.xml,ccn2.xml,Template1,FAILED,3,4,8
ccn2.xml,tadSyncid0id0.xml,Template2,TIMEOUT,1,1,465
tadSyncid0id0.xml,ccn2.xml,Template1,TIMEOUT,1,1,457
ccn2.xml,tadSyncid3id0.xml,Template3,FAILED,2,2,8
tadSyncid3id0.xml,ccn2.xml,Template1,TIMEOUT,2,2,491
tmi4.xml,ccn2.xml,Template2,TIMEOUT,2,2,506
ccn2.xml,tadSyncid0id3.xml,Template1,FAILED,2,1,8
tadSyncid0id3.xml,ccn2.xml,Template2,TIMEOUT,2,2,461
ccn2.xml,tadSyncid0id4.xml,Template3,FAILED,2,1,9
tadSyncid0id4.xml,ccn2.xml,Template1,TIMEOUT,2,2,470
ccn2.xml,tadSyncid3id2.xml,Template3,FAILED,2,1,8
tadSyncid3id2.xml,ccn2.xml,Template1,TIMEOUT,2,2,469
ccn2.xml,tadSyncid5id0.xml,Template1,FAILED,1,1,8
tadSyncid5id0.xml,ccn2.xml,Template1,TIMEOUT,1,1,158
ccn2.xml,tadSyncid3id1.xml,Template3,FAILED,2,1,10
tadSyncid3id1.xml,ccn2.xml,Template1,TIMEOUT,2,2,479
ccn2.xml,tadSyncid1id4.xml,Template3,FAILED,2,1,8
tadSyncid1id4.xml,ccn2.xml,Template1,TIMEOUT,2,2,468
ccn2.xml,tadSyncid2id3.xml,Template3,FAILED,2,2,7
tadSyncid2id3.xml,ccn2.xml,Template1,TIMEOUT,2,2,156
ccn2.xml,tadSyncid5id3.xml,Template1,FAILED,1,1,8
tadSyncid5id3.xml,ccn2.xml,Template1,TIMEOUT,1,1,162
tmi13.xml,ccn2.xml,Template1,TIMEOUT,1,1,476
ccn2.xml,tadSyncid5id1.xml,Template1,FAILED,1,1,9
tadSyncid5id1.xml,ccn2.xml,Template1,TIMEOUT,1,1,158
ccn2.xml,tmi6.xml,Template1,TIMEOUT,1,1,524
tmi6.xml,ccn2.xml,Template1,TIMEOUT,1,1,498
ccn2.xml,tadSyncid5id5.xml,Template1,FAILED,0,1,8
ccn2.xml,tadSyncid2id1.xml,Template3,FAILED,2,1,9
tadSyncid2id1.xml,ccn2.xml,Template2,TIMEOUT,2,2,162
ccn2.xml,tadSyncid4id4.xml,Template1,FAILED,1,1,200
tadSyncid4id4.xml,ccn2.xml,Template1,TIMEOUT,1,1,162
ccn2.xml,tmi2.xml,Template1,TIMEOUT,1,1,479
tmi2.xml,ccn2.xml,Template2,TIMEOUT,1,1,507
ccn2.xml,tadSyncid1id0.xml,Template3,FAILED,2,2,9
tadSyncid1id0.xml,ccn2.xml,Template1,TIMEOUT,2,2,474
ccn2.xml,tadSyncid0id2.xml,Template3,FAILED,2,1,10
tadSyncid0id2.xml,ccn2.xml,Template2,TIMEOUT,2,2,474
ccn2.xml,tadSyncid4id3.xml,Template1,FAILED,2,1,8
tadSyncid4id3.xml,ccn2.xml,Template2,TIMEOUT,2,2,163
ccn2.xml,tadSyncid1id5.xml,Template2,FAILED,1,2,10
tadSyncid1id5.xml,ccn2.xml,Template1,TIMEOUT,1,1,465
ccn2.xml,tadSyncid2id0.xml,Template3,FAILED,2,1,8
tadSyncid2id0.xml,ccn2.xml,Template1,TIMEOUT,2,2,160
ccn2.xml,tmi12.xml,Template1,TIMEOUT,1,1,509
tmi12.xml,ccn2.xml,Template1,TIMEOUT,1,1,545
smiTemplateid1.xml,ccn2.xml,Template2,FAILED,3,3,9
ccn2.xml,tmi10.xml,Template1,TIMEOUT,1,1,468
tmi10.xml,ccn2.xml,Template1,TIMEOUT,1,1,518
ccn2.xml,tadSyncid3id3.xml,Template1,TIMEOUT,1,1,450
tadSyncid3id3.xml,ccn2.xml,Template1,TIMEOUT,1,1,441
ccn2.xml,tadSyncid0id5.xml,Template2,FAILED,1,2,8
tadSyncid0id5.xml,ccn2.xml,Template1,TIMEOUT,1,1,458
ccn2.xml,tadSyncid5id2.xml,Template2,FAILED,1,1,8
